Time,Open,High,Low,Close,Volume
2020-01-07 18:00,1.11425,1.11495,1.11414,1.11434,4201
2020-01-07 19:00,1.11435,1.11450,1.11417,1.11445,4647
2020-01-07 20:00,1.11446,1.11477,1.11423,1.11438,4391
2020-01-07 21:00,1.11439,1.11536,1.11437,1.11526,2282
2020-01-07 22:00,1.11529,1.11536,1.11447,1.11477,1592
2020-01-07 23:00,1.11473,1.11544,1.11462,1.11540,5491
2020-01-08 00:00,1.11539,1.11682,1.11525,1.11586,12056
2020-01-08 01:00,1.11585,1.11632,1.11548,1.11557,9240
2020-01-08 02:00,1.11557,1.11613,1.11531,1.11586,7284
2020-01-08 03:00,1.11587,1.11591,1.11536,1.11546,4355
2020-01-08 04:00,1.11545,1.11557,1.11450,1.11476,3152
2020-01-08 05:00,1.11478,1.11513,1.11473,1.11492,3570
2020-01-08 06:00,1.11491,1.11539,1.11484,1.11500,3922
2020-01-08 07:00,1.11501,1.11549,1.11432,1.11511,9834
2020-01-08 08:00,1.11513,1.11533,1.11301,1.11348,15850
2020-01-08 09:00,1.11349,1.11447,1.11253,1.11383,11633
2020-01-08 10:00,1.11382,1.11385,1.11254,1.11273,10252
2020-01-08 11:00,1.11274,1.11311,1.11196,1.11271,13025
2020-01-08 12:00,1.11271,1.11307,1.11139,1.11167,11524
2020-01-08 13:00,1.11166,1.11224,1.11111,1.11199,13813
2020-01-08 14:00,1.11200,1.11269,1.11176,1.11245,10985
2020-01-08 15:00,1.11244,1.11308,1.11153,1.11198,11283
2020-01-08 16:00,1.11197,1.11201,1.11087,1.11164,13487
2020-01-08 17:00,1.11163,1.11259,1.11131,1.11180,10894
2020-01-08 18:00,1.11180,1.11180,1.11104,1.11131,5812
2020-01-08 19:00,1.11133,1.11140,1.11081,1.11112,3914
2020-01-08 20:00,1.11113,1.11148,1.11097,1.11118,4973
2020-01-08 21:00,1.11119,1.11127,1.11016,1.11053,1941
2020-01-08 22:00,1.11053,1.11146,1.11033,1.11097,1051
2020-01-08 23:00,1.11098,1.11130,1.11071,1.11129,1398
2020-01-09 00:00,1.11130,1.11159,1.11091,1.11134,5142
2020-01-09 01:00,1.11135,1.11195,1.11110,1.11174,4475
2020-01-09 02:00,1.11173,1.11190,1.11145,1.11152,2856
2020-01-09 03:00,1.11152,1.11179,1.11141,1.11152,2374
2020-01-09 04:00,1.11153,1.11158,1.11127,1.11154,2189
2020-01-09 05:00,1.11154,1.11189,1.11151,1.11182,2055
2020-01-09 06:00,1.11182,1.11190,1.11111,1.11123,4362
2020-01-09 07:00,1.11123,1.11204,1.11110,1.11152,7811
2020-01-09 08:00,1.11152,1.11177,1.11051,1.11172,9679
2020-01-09 09:00,1.11172,1.11190,1.10984,1.10995,11934
2020-01-09 10:00,1.10994,1.11118,1.10966,1.11096,7702
2020-01-09 11:00,1.11096,1.11126,1.11034,1.11046,6155
2020-01-09 12:00,1.11045,1.11167,1.11033,1.11135,8675
2020-01-09 13:00,1.11135,1.11173,1.11058,1.11148,9452
2020-01-09 14:00,1.11149,1.11149,1.11038,1.11082,10915
2020-01-09 15:00,1.11082,1.11107,1.10924,1.11022,11174
2020-01-09 16:00,1.11021,1.11061,1.10935,1.11060,11614
2020-01-09 17:00,1.11059,1.11113,1.11037,1.11046,7833
2020-01-09 18:00,1.11046,1.11086,1.11033,1.11050,6400
2020-01-09 19:00,1.11051,1.11098,1.11049,1.11061,3396
2020-01-09 20:00,1.11060,1.11073,1.11038,1.11062,3179
2020-01-09 21:00,1.11062,1.11069,1.11034,1.11051,1468
2020-01-09 22:00,1.11051,1.11066,1.11028,1.11065,1020
2020-01-09 23:00,1.11065,1.11093,1.11063,1.11093,987
2020-01-10 00:00,1.11092,1.11094,1.11060,1.11069,2606
2020-01-10 01:00,1.11069,1.11073,1.11020,1.11042,2414
2020-01-10 02:00,1.11041,1.11083,1.11036,1.11079,2643
2020-01-10 03:00,1.11080,1.11087,1.11071,1.11081,1688
2020-01-10 04:00,1.11081,1.11111,1.11064,1.11074,1797
2020-01-10 05:00,1.11074,1.11100,1.11070,1.11089,1839
2020-01-10 06:00,1.11090,1.11101,1.11068,1.11091,2412
2020-01-10 07:00,1.11092,1.11110,1.11042,1.11070,5252
2020-01-10 08:00,1.11069,1.11092,1.10932,1.10993,8469
2020-01-10 09:00,1.10994,1.11000,1.10912,1.10963,9399
2020-01-10 10:00,1.10963,1.10984,1.10902,1.10926,7273
2020-01-10 11:00,1.10926,1.10962,1.10850,1.10930,5875
2020-01-10 12:00,1.10929,1.10994,1.10916,1.10984,5712
2020-01-10 13:00,1.10984,1.11136,1.10898,1.10966,14992
2020-01-10 14:00,1.10967,1.11034,1.10862,1.11007,14189
2020-01-10 15:00,1.11006,1.11179,1.10983,1.11128,13186
2020-01-10 16:00,1.11128,1.11205,1.11111,1.11180,8554
2020-01-10 17:00,1.11179,1.11291,1.11179,1.11224,6820
2020-01-10 18:00,1.11223,1.11232,1.11183,1.11184,4327
2020-01-10 19:00,1.11186,1.11232,1.11171,1.11220,3177
2020-01-10 20:00,1.11221,1.11221,1.11194,1.11210,2308
2020-01-10 21:00,1.11210,1.11225,1.11165,1.11165,1845
2020-01-12 22:00,1.11141,1.11209,1.11128,1.11166,649
2020-01-12 23:00,1.11166,1.11182,1.11146,1.11161,1250
2020-01-13 00:00,1.11161,1.11187,1.11159,1.11187,1503
2020-01-13 01:00,1.11186,1.11214,1.11172,1.11213,2096
2020-01-13 02:00,1.11213,1.11261,1.11200,1.11258,2154
2020-01-13 03:00,1.11257,1.11299,1.11252,1.11293,2746
2020-01-13 04:00,1.11292,1.11306,1.11272,1.11272,1372
2020-01-13 05:00,1.11272,1.11318,1.11271,1.11297,1742
2020-01-13 06:00,1.11296,1.11302,1.11250,1.11287,2226
2020-01-13 07:00,1.11287,1.11301,1.11220,1.11227,5909
2020-01-13 08:00,1.11227,1.11296,1.11200,1.11280,16014
2020-01-13 09:00,1.11280,1.11361,1.11147,1.11151,10390
2020-01-13 10:00,1.11151,1.11195,1.11125,1.11167,6951
2020-01-13 11:00,1.11167,1.11240,1.11164,1.11204,6328
2020-01-13 12:00,1.11204,1.11262,1.11184,1.11246,6878
2020-01-13 13:00,1.11245,1.11284,1.11182,1.11186,7828
2020-01-13 14:00,1.11187,1.11267,1.11175,1.11240,11511
2020-01-13 15:00,1.11239,1.11382,1.11210,1.11331,10226
2020-01-13 16:00,1.11330,1.11469,1.11325,1.11372,8038
2020-01-13 17:00,1.11372,1.11418,1.11355,1.11397,4028
2020-01-13 18:00,1.11397,1.11448,1.11384,1.11396,3476
2020-01-13 19:00,1.11395,1.11414,1.11376,1.11382,3737
2020-01-13 20:00,1.11381,1.11386,1.11361,1.11375,2486
2020-01-13 21:00,1.11376,1.11379,1.11331,1.11338,1463
2020-01-13 22:00,1.11338,1.11390,1.11320,1.11353,1137
2020-01-13 23:00,1.11355,1.11365,1.11333,1.11344,1205
2020-01-14 00:00,1.11344,1.11421,1.11339,1.11383,2714
2020-01-14 01:00,1.11384,1.11409,1.11312,1.11371,5264
2020-01-14 02:00,1.11372,1.11386,1.11353,1.11372,3231
2020-01-14 03:00,1.11373,1.11387,1.11352,1.11355,2959
2020-01-14 04:00,1.11356,1.11381,1.11355,1.11364,1815
2020-01-14 05:00,1.11365,1.11384,1.11359,1.11370,2052
2020-01-14 06:00,1.11369,1.11444,1.11348,1.11444,3507
2020-01-14 07:00,1.11444,1.11444,1.11373,1.11423,6921
2020-01-14 08:00,1.11423,1.11440,1.11333,1.11352,9533
2020-01-14 09:00,1.11351,1.11356,1.11303,1.11313,6951
2020-01-14 10:00,1.11313,1.11354,1.11284,1.11339,5367
2020-01-14 11:00,1.11338,1.11345,1.11263,1.11303,8586
2020-01-14 12:00,1.11303,1.11303,1.11194,1.11207,8407
2020-01-14 13:00,1.11206,1.11208,1.11051,1.11102,14312
2020-01-14 14:00,1.11102,1.11234,1.11045,1.11216,13925
2020-01-14 15:00,1.11216,1.11232,1.11138,1.11221,13283
2020-01-14 16:00,1.11222,1.11304,1.11202,1.11295,7682
2020-01-14 17:00,1.11295,1.11327,1.11273,1.11310,4589
2020-01-14 18:00,1.11310,1.11348,1.11298,1.11314,5133
2020-01-14 19:00,1.11313,1.11329,1.11279,1.11280,3665
2020-01-14 20:00,1.11279,1.11302,1.11270,1.11283,3508
2020-01-14 21:00,1.11283,1.11284,1.11246,1.11274,1678
2020-01-14 22:00,1.11284,1.11287,1.11259,1.11262,908
2020-01-14 23:00,1.11262,1.11280,1.11261,1.11275,1200
2020-01-15 00:00,1.11276,1.11307,1.11270,1.11295,2083
2020-01-15 01:00,1.11294,1.11311,1.11272,1.11296,2761
2020-01-15 02:00,1.11295,1.11311,1.11270,1.11291,2466
2020-01-15 03:00,1.11292,1.11311,1.11280,1.11302,1643
2020-01-15 04:00,1.11303,1.11337,1.11297,1.11331,2029
2020-01-15 05:00,1.11330,1.11346,1.11316,1.11339,1786
2020-01-15 06:00,1.11339,1.11364,1.11322,1.11355,2976
2020-01-15 07:00,1.11355,1.11368,1.11271,1.11284,8864
2020-01-15 08:00,1.11283,1.11308,1.11185,1.11301,9040
2020-01-15 09:00,1.11300,1.11334,1.11257,1.11282,8886
2020-01-15 10:00,1.11282,1.11393,1.11249,1.11387,6260
2020-01-15 11:00,1.11387,1.11549,1.11380,1.11480,10043
2020-01-15 12:00,1.11478,1.11525,1.11396,1.11410,6761
2020-01-15 13:00,1.11416,1.11494,1.11400,1.11490,26775
2020-01-15 14:00,1.11489,1.11634,1.11486,1.11522,12293
2020-01-15 15:00,1.11523,1.11548,1.11431,1.11521,12775
2020-01-15 16:00,1.11522,1.11599,1.11496,1.11595,8298
2020-01-15 17:00,1.11596,1.11614,1.11562,1.11576,5817
2020-01-15 18:00,1.11575,1.11596,1.11497,1.11516,4291
2020-01-15 19:00,1.11515,1.11540,1.11494,1.11504,5803
2020-01-15 20:00,1.11504,1.11529,1.11482,1.11523,3472
2020-01-15 21:00,1.11523,1.11523,1.11481,1.11495,1523
2020-01-15 22:00,1.11492,1.11539,1.11490,1.11514,1718
2020-01-15 23:00,1.11515,1.11530,1.11500,1.11524,1372
2020-01-16 00:00,1.11524,1.11580,1.11523,1.11548,2595
2020-01-16 01:00,1.11548,1.11552,1.11530,1.11535,2669
2020-01-16 02:00,1.11534,1.11537,1.11507,1.11516,3017
2020-01-16 03:00,1.11516,1.11550,1.11513,1.11527,1715
2020-01-16 04:00,1.11527,1.11534,1.11507,1.11510,1673
2020-01-16 05:00,1.11511,1.11524,1.11496,1.11498,1990
2020-01-16 06:00,1.11498,1.11504,1.11445,1.11503,3161
2020-01-16 07:00,1.11503,1.11529,1.11451,1.11476,6339
2020-01-16 08:00,1.11478,1.11637,1.11458,1.11562,9476
2020-01-16 09:00,1.11564,1.11593,1.11502,1.11534,7466
2020-01-16 10:00,1.11533,1.11632,1.11526,1.11573,5904
2020-01-16 11:00,1.11573,1.11606,1.11557,1.11589,5007
2020-01-16 12:00,1.11589,1.11727,1.11567,1.11647,8427
2020-01-16 13:00,1.11647,1.11697,1.11501,1.11514,13238
2020-01-16 14:00,1.11513,1.11602,1.11411,1.11414,14141
2020-01-16 15:00,1.11414,1.11468,1.11310,1.11407,16114
2020-01-16 16:00,1.11407,1.11423,1.11279,1.11302,10464
2020-01-16 17:00,1.11303,1.11360,1.11291,1.11346,5171
2020-01-16 18:00,1.11347,1.11361,1.11317,1.11346,3921
2020-01-16 19:00,1.11346,1.11355,1.11326,1.11348,3021
2020-01-16 20:00,1.11348,1.11381,1.11345,1.11379,2676
2020-01-16 21:00,1.11378,1.11381,1.11343,1.11358,1488
2020-01-16 22:00,1.11358,1.11378,1.11343,1.11372,1865
2020-01-16 23:00,1.11371,1.11376,1.11355,1.11368,1254
2020-01-17 00:00,1.11368,1.11392,1.11351,1.11374,2156
2020-01-17 01:00,1.11375,1.11390,1.11339,1.11368,3053
2020-01-17 02:00,1.11368,1.11425,1.11362,1.11362,2932
2020-01-17 03:00,1.11362,1.11378,1.11308,1.11309,2349
2020-01-17 04:00,1.11309,1.11337,1.11309,1.11319,1930
2020-01-17 05:00,1.11318,1.11376,1.11318,1.11364,1621
2020-01-17 06:00,1.11364,1.11403,1.11347,1.11396,2541
2020-01-17 07:00,1.11395,1.11411,1.11348,1.11363,5370
2020-01-17 08:00,1.11363,1.11396,1.11339,1.11355,6267
2020-01-17 09:00,1.11355,1.11376,1.11248,1.11276,9978
2020-01-17 10:00,1.11275,1.11282,1.11157,1.11160,8581
2020-01-17 11:00,1.11158,1.11158,1.11063,1.11123,8871
2020-01-17 12:00,1.11124,1.11147,1.11059,1.11098,7697
2020-01-17 13:00,1.11097,1.11119,1.10980,1.11004,12099
2020-01-17 14:00,1.11004,1.11061,1.10956,1.11005,10515
2020-01-17 15:00,1.11007,1.11028,1.10862,1.10938,14931
2020-01-17 16:00,1.10938,1.10961,1.10888,1.10917,7658
2020-01-17 17:00,1.10917,1.10949,1.10880,1.10911,4969
2020-01-17 18:00,1.10910,1.10943,1.10902,1.10925,3251
2020-01-17 19:00,1.10926,1.10946,1.10905,1.10931,1981
2020-01-17 20:00,1.10930,1.10933,1.10913,1.10927,2593
2020-01-17 21:00,1.10925,1.10928,1.10886,1.10890,2517
2020-01-19 22:00,1.10910,1.10930,1.10890,1.10904,1511
2020-01-19 23:00,1.10904,1.10948,1.10889,1.10946,1769
2020-01-20 00:00,1.10946,1.10985,1.10926,1.10928,3318
2020-01-20 01:00,1.10929,1.10977,1.10924,1.10962,3108
2020-01-20 02:00,1.10962,1.10974,1.10949,1.10971,1995
2020-01-20 03:00,1.10970,1.10989,1.10951,1.10959,1875
2020-01-20 04:00,1.10959,1.10965,1.10940,1.10965,1633
2020-01-20 05:00,1.10965,1.10989,1.10949,1.10979,2254
2020-01-20 06:00,1.10979,1.11011,1.10975,1.11005,2702
2020-01-20 07:00,1.11006,1.11023,1.10939,1.10943,7555
2020-01-20 08:00,1.10943,1.10973,1.10886,1.10890,6465
2020-01-20 09:00,1.10890,1.10914,1.10821,1.10896,7591
2020-01-20 10:00,1.10895,1.10906,1.10829,1.10841,4752
2020-01-20 11:00,1.10840,1.10882,1.10840,1.10856,4113
2020-01-20 12:00,1.10857,1.10871,1.10827,1.10838,3118
2020-01-20 13:00,1.10839,1.10855,1.10805,1.10835,5400
2020-01-20 14:00,1.10834,1.10845,1.10792,1.10820,4450
2020-01-20 15:00,1.10821,1.10852,1.10766,1.10827,5936
2020-01-20 16:00,1.10828,1.10860,1.10811,1.10838,4153
2020-01-20 17:00,1.10839,1.10867,1.10831,1.10834,4613
2020-01-20 18:00,1.10833,1.10906,1.10822,1.10890,3034
2020-01-20 19:00,1.10890,1.10920,1.10875,1.10918,2361
2020-01-20 20:00,1.10918,1.10979,1.10913,1.10977,11625
2020-01-20 21:00,1.10975,1.10979,1.10944,1.10944,2095
2020-01-20 22:00,1.10934,1.10977,1.10934,1.10968,1846
2020-01-20 23:00,1.10968,1.10968,1.10933,1.10962,1625
2020-01-21 00:00,1.10963,1.10968,1.10908,1.10923,1814
2020-01-21 01:00,1.10922,1.10930,1.10887,1.10905,4486
2020-01-21 02:00,1.10906,1.10964,1.10906,1.10957,2832
2020-01-21 03:00,1.10958,1.10986,1.10941,1.10973,2994
2020-01-21 04:00,1.10973,1.10993,1.10946,1.10992,1673
2020-01-21 05:00,1.10992,1.10993,1.10950,1.10952,1913
2020-01-21 06:00,1.10952,1.10973,1.10937,1.10942,3285
2020-01-21 07:00,1.10941,1.10967,1.10915,1.10921,6481
2020-01-21 08:00,1.10922,1.10962,1.10864,1.10904,9859
2020-01-21 09:00,1.10904,1.10935,1.10855,1.10905,8322
2020-01-21 10:00,1.10907,1.11099,1.10900,1.11038,9307
2020-01-21 11:00,1.11037,1.11101,1.11018,1.11055,8066
2020-01-21 12:00,1.11054,1.11091,1.10997,1.11079,6749
2020-01-21 13:00,1.11084,1.11179,1.11076,1.11136,11341
2020-01-21 14:00,1.11136,1.11137,1.11015,1.11030,11938
2020-01-21 15:00,1.11029,1.11037,1.10889,1.10977,11037
2020-01-21 16:00,1.10976,1.10998,1.10920,1.10957,8104
2020-01-21 17:00,1.10956,1.10964,1.10903,1.10917,3266
2020-01-21 18:00,1.10916,1.10950,1.10895,1.10924,4443
2020-01-21 19:00,1.10924,1.10952,1.10915,1.10948,3708
2020-01-21 20:00,1.10949,1.10952,1.10872,1.10872,3708
2020-01-21 21:00,1.10873,1.10881,1.10809,1.10819,4179
2020-01-21 22:00,1.10816,1.10846,1.10815,1.10827,2128
2020-01-21 23:00,1.10827,1.10856,1.10825,1.10851,1664
2020-01-22 00:00,1.10851,1.10868,1.10821,1.10826,2341
2020-01-22 01:00,1.10826,1.10837,1.10776,1.10818,3129
2020-01-22 02:00,1.10818,1.10823,1.10773,1.10804,3261
2020-01-22 03:00,1.10803,1.10839,1.10797,1.10815,2301
2020-01-22 04:00,1.10814,1.10830,1.10807,1.10824,1325
2020-01-22 05:00,1.10825,1.10857,1.10820,1.10845,2191
2020-01-22 06:00,1.10845,1.10862,1.10808,1.10828,3012
2020-01-22 07:00,1.10829,1.10860,1.10753,1.10859,5792
2020-01-22 08:00,1.10859,1.10859,1.10749,1.10815,8789
2020-01-22 09:00,1.10815,1.10927,1.10780,1.10908,7551
2020-01-22 10:00,1.10908,1.10947,1.10858,1.10859,6746
2020-01-22 11:00,1.10860,1.10879,1.10780,1.10787,8865
2020-01-22 12:00,1.10787,1.10851,1.10771,1.10835,7939
2020-01-22 13:00,1.10835,1.10912,1.10822,1.10896,8605
2020-01-22 14:00,1.10897,1.10984,1.10726,1.10733,11665
2020-01-22 15:00,1.10730,1.10781,1.10700,1.10754,14633
2020-01-22 16:00,1.10754,1.10912,1.10747,1.10846,8070
2020-01-22 17:00,1.10847,1.10899,1.10839,1.10856,4946
2020-01-22 18:00,1.10856,1.10871,1.10839,1.10869,2639
2020-01-22 19:00,1.10868,1.10934,1.10866,1.10918,3596
2020-01-22 20:00,1.10918,1.10929,1.10893,1.10927,3201
2020-01-22 21:00,1.10929,1.10951,1.10912,1.10920,10933
2020-01-22 22:00,1.10920,1.10954,1.10918,1.10932,893
2020-01-22 23:00,1.10931,1.10967,1.10928,1.10957,1761
2020-01-23 00:00,1.10956,1.10996,1.10797,1.10872,4112
2020-01-23 01:00,1.10872,1.10897,1.10852,1.10892,4021
2020-01-23 02:00,1.10892,1.10914,1.10872,1.10895,3161
2020-01-23 03:00,1.10894,1.10898,1.10823,1.10827,2537
2020-01-23 04:00,1.10827,1.10856,1.10809,1.10852,2183
2020-01-23 05:00,1.10851,1.10853,1.10824,1.10830,2271
2020-01-23 06:00,1.10829,1.10851,1.10809,1.10851,2770
2020-01-23 07:00,1.10850,1.10922,1.10849,1.10892,6368
2020-01-23 08:00,1.10891,1.10896,1.10821,1.10837,9032
2020-01-23 09:00,1.10837,1.10867,1.10790,1.10843,7202
2020-01-23 10:00,1.10844,1.10919,1.10820,1.10911,6655
2020-01-23 11:00,1.10912,1.10948,1.10874,1.10903,5752
2020-01-23 12:00,1.10904,1.10926,1.10844,1.10845,5547
2020-01-23 13:00,1.10845,1.11087,1.10802,1.10866,27328
2020-01-23 14:00,1.10867,1.10903,1.10599,1.10692,28325
2020-01-23 15:00,1.10692,1.10716,1.10402,1.10462,22989
2020-01-23 16:00,1.10459,1.10461,1.10362,1.10411,9852
2020-01-23 17:00,1.10410,1.10518,1.10397,1.10509,5557
2020-01-23 18:00,1.10509,1.10536,1.10484,1.10496,4670
2020-01-23 19:00,1.10496,1.10559,1.10482,1.10553,3966
2020-01-23 20:00,1.10552,1.10577,1.10546,1.10555,2622
2020-01-23 21:00,1.10556,1.10588,1.10542,1.10542,1269
2020-01-23 22:00,1.10542,1.10582,1.10514,1.10553,1202
2020-01-23 23:00,1.10554,1.10562,1.10537,1.10554,1044
2020-01-24 00:00,1.10554,1.10556,1.10506,1.10526,1959
2020-01-24 01:00,1.10527,1.10553,1.10518,1.10538,2190
2020-01-24 02:00,1.10537,1.10538,1.10516,1.10528,2382
2020-01-24 03:00,1.10530,1.10531,1.10496,1.10504,1762
2020-01-24 04:00,1.10503,1.10517,1.10486,1.10486,1798
2020-01-24 05:00,1.10487,1.10496,1.10465,1.10488,1980
2020-01-24 06:00,1.10487,1.10507,1.10447,1.10505,2467
2020-01-24 07:00,1.10503,1.10525,1.10426,1.10511,5433
2020-01-24 08:00,1.10511,1.10617,1.10444,1.10469,11327
2020-01-24 09:00,1.10470,1.10523,1.10337,1.10358,11931
2020-01-24 10:00,1.10357,1.10397,1.10316,1.10374,8370
2020-01-24 11:00,1.10374,1.10374,1.10281,1.10356,9374
2020-01-24 12:00,1.10353,1.10368,1.10261,1.10277,4848
2020-01-24 13:00,1.10276,1.10391,1.10271,1.10387,8353
2020-01-24 14:00,1.10389,1.10398,1.10287,1.10311,10188
2020-01-24 15:00,1.10311,1.10361,1.10230,1.10247,14623
2020-01-24 16:00,1.10248,1.10278,1.10195,1.10250,8369
2020-01-24 17:00,1.10249,1.10277,1.10220,1.10271,4380
2020-01-24 18:00,1.10273,1.10296,1.10262,1.10279,3234
2020-01-24 19:00,1.10279,1.10329,1.10274,1.10296,3353
2020-01-24 20:00,1.10295,1.10301,1.10257,1.10277,3111
2020-01-24 21:00,1.10276,1.10296,1.10209,1.10224,2322
2020-01-26 22:00,1.10318,1.10321,1.10246,1.10301,3904
2020-01-26 23:00,1.10301,1.10343,1.10244,1.10245,7036
