Time,Open,High,Low,Close,Volume
2021-07-14 20:00,1.38572,1.38643,1.38566,1.38600,1766
2021-07-14 21:00,1.38592,1.38635,1.38558,1.38574,1428
2021-07-14 22:00,1.38576,1.38632,1.38571,1.38576,1454
2021-07-14 23:00,1.38580,1.38611,1.38556,1.38558,891
2021-07-15 00:00,1.38559,1.38575,1.38348,1.38407,3880
2021-07-15 01:00,1.38411,1.38426,1.38268,1.38286,3966
2021-07-15 02:00,1.38284,1.38321,1.38213,1.38224,3759
2021-07-15 03:00,1.38225,1.38345,1.38224,1.38336,2061
2021-07-15 04:00,1.38335,1.38402,1.38323,1.38355,1543
2021-07-15 05:00,1.38354,1.38534,1.38346,1.38521,2403
2021-07-15 06:00,1.38530,1.38664,1.38492,1.38597,3656
2021-07-15 07:00,1.38598,1.38613,1.38130,1.38170,5839
2021-07-15 08:00,1.38170,1.38541,1.38130,1.38444,5664
2021-07-15 09:00,1.38443,1.38496,1.38298,1.38360,4197
2021-07-15 10:00,1.38360,1.38988,1.38360,1.38708,10005
2021-07-15 11:00,1.38710,1.38767,1.38549,1.38717,6864
2021-07-15 12:00,1.38717,1.38737,1.38428,1.38444,6845
2021-07-15 13:00,1.38443,1.38538,1.38383,1.38519,8675
2021-07-15 14:00,1.38516,1.38666,1.38481,1.38626,8149
2021-07-15 15:00,1.38624,1.38644,1.38459,1.38477,5117
2021-07-15 16:00,1.38478,1.38514,1.38231,1.38253,3642
2021-07-15 17:00,1.38250,1.38253,1.38046,1.38077,3590
2021-07-15 18:00,1.38076,1.38120,1.38047,1.38105,2891
2021-07-15 19:00,1.38107,1.38250,1.38097,1.38242,2752
2021-07-15 20:00,1.38241,1.38282,1.38201,1.38264,1350
2021-07-15 21:00,1.38250,1.38315,1.38245,1.38249,363
2021-07-15 22:00,1.38249,1.38342,1.38232,1.38300,1940
2021-07-15 23:00,1.38299,1.38304,1.38255,1.38277,861
2021-07-16 00:00,1.38278,1.38354,1.38265,1.38310,2339
2021-07-16 01:00,1.38315,1.38336,1.38253,1.38263,3133
2021-07-16 02:00,1.38265,1.38303,1.38237,1.38284,2680
2021-07-16 03:00,1.38284,1.38393,1.38264,1.38386,2390
2021-07-16 04:00,1.38386,1.38401,1.38342,1.38366,1197
2021-07-16 05:00,1.38370,1.38378,1.38292,1.38296,1090
2021-07-16 06:00,1.38294,1.38301,1.38040,1.38126,3064
2021-07-16 07:00,1.38126,1.38232,1.37909,1.38090,6528
2021-07-16 08:00,1.38090,1.38617,1.38048,1.38589,6347
2021-07-16 09:00,1.38588,1.38589,1.38180,1.38276,4349
2021-07-16 10:00,1.38275,1.38287,1.38026,1.38057,3964
2021-07-16 11:00,1.38058,1.38189,1.37996,1.38124,3557
2021-07-16 12:00,1.38124,1.38390,1.38077,1.38083,6089
2021-07-16 13:00,1.38080,1.38217,1.37924,1.38029,6044
2021-07-16 14:00,1.38031,1.38042,1.37728,1.37896,8904
2021-07-16 15:00,1.37898,1.37952,1.37720,1.37828,5923
2021-07-16 16:00,1.37833,1.37889,1.37753,1.37778,3108
2021-07-16 17:00,1.37776,1.37847,1.37752,1.37760,2603
2021-07-16 18:00,1.37760,1.37793,1.37671,1.37675,2816
2021-07-16 19:00,1.37676,1.37685,1.37604,1.37611,2685
2021-07-16 20:00,1.37610,1.37663,1.37565,1.37565,2195
2021-07-18 21:00,1.37677,1.37706,1.37613,1.37638,421
2021-07-18 22:00,1.37637,1.37670,1.37602,1.37612,947
2021-07-18 23:00,1.37612,1.37645,1.37569,1.37629,2271
2021-07-19 00:00,1.37631,1.37636,1.37480,1.37500,2915
2021-07-19 01:00,1.37500,1.37611,1.37497,1.37534,3787
2021-07-19 02:00,1.37532,1.37570,1.37467,1.37475,2663
2021-07-19 03:00,1.37476,1.37563,1.37476,1.37558,1625
2021-07-19 04:00,1.37558,1.37609,1.37525,1.37551,1427
2021-07-19 05:00,1.37552,1.37610,1.37504,1.37531,2022
2021-07-19 06:00,1.37531,1.37575,1.37467,1.37469,3276
2021-07-19 07:00,1.37470,1.37496,1.37120,1.37224,8969
2021-07-19 08:00,1.37227,1.37311,1.37019,1.37115,7456
2021-07-19 09:00,1.37117,1.37451,1.37024,1.37427,6483
2021-07-19 10:00,1.37427,1.37439,1.37027,1.37063,7944
2021-07-19 11:00,1.37066,1.37150,1.37001,1.37150,7015
2021-07-19 12:00,1.37150,1.37154,1.36881,1.37032,9836
2021-07-19 13:00,1.37030,1.37248,1.36922,1.37151,14106
2021-07-19 14:00,1.37152,1.37193,1.36620,1.36711,13685
2021-07-19 15:00,1.36711,1.36957,1.36669,1.36895,9729
2021-07-19 16:00,1.36893,1.36895,1.36668,1.36696,5439
2021-07-19 17:00,1.36695,1.36799,1.36643,1.36679,5236
2021-07-19 18:00,1.36678,1.36757,1.36580,1.36585,4540
2021-07-19 19:00,1.36587,1.36690,1.36545,1.36690,4015
2021-07-19 20:00,1.36691,1.36756,1.36671,1.36733,1327
2021-07-19 21:00,1.36726,1.36791,1.36717,1.36751,1454
2021-07-19 22:00,1.36751,1.36785,1.36684,1.36690,561
2021-07-19 23:00,1.36690,1.36712,1.36672,1.36684,926
2021-07-20 00:00,1.36685,1.36749,1.36656,1.36690,2115
2021-07-20 01:00,1.36688,1.36790,1.36606,1.36789,3131
2021-07-20 02:00,1.36790,1.36892,1.36775,1.36784,2125
2021-07-20 03:00,1.36786,1.36793,1.36687,1.36706,2518
2021-07-20 04:00,1.36705,1.36727,1.36611,1.36702,2322
2021-07-20 05:00,1.36704,1.36722,1.36584,1.36626,2793
2021-07-20 06:00,1.36631,1.36651,1.36296,1.36321,4729
2021-07-20 07:00,1.36321,1.36554,1.36268,1.36370,9082
2021-07-20 08:00,1.36370,1.36692,1.36335,1.36648,9449
2021-07-20 09:00,1.36648,1.36765,1.36458,1.36488,6720
2021-07-20 10:00,1.36488,1.36553,1.36170,1.36185,6144
2021-07-20 11:00,1.36188,1.36326,1.36062,1.36234,6123
2021-07-20 12:00,1.36233,1.36248,1.35867,1.35932,7093
2021-07-20 13:00,1.35932,1.36173,1.35717,1.36137,9490
2021-07-20 14:00,1.36136,1.36244,1.35998,1.36100,7076
2021-07-20 15:00,1.36101,1.36167,1.35950,1.36133,5918
2021-07-20 16:00,1.36135,1.36310,1.36121,1.36291,3341
2021-07-20 17:00,1.36291,1.36298,1.36129,1.36162,3048
2021-07-20 18:00,1.36161,1.36287,1.36159,1.36250,2405
2021-07-20 19:00,1.36251,1.36306,1.36250,1.36296,2244
2021-07-20 20:00,1.36296,1.36328,1.36247,1.36257,2355
2021-07-20 21:00,1.36251,1.36282,1.36198,1.36257,1665
2021-07-20 22:00,1.36258,1.36286,1.36243,1.36284,1507
2021-07-20 23:00,1.36286,1.36343,1.36268,1.36340,776
2021-07-21 00:00,1.36339,1.36420,1.36290,1.36338,2466
2021-07-21 01:00,1.36338,1.36346,1.36192,1.36218,2452
2021-07-21 02:00,1.36217,1.36218,1.36063,1.36104,2025
2021-07-21 03:00,1.36104,1.36236,1.36091,1.36181,1734
2021-07-21 04:00,1.36182,1.36193,1.36126,1.36141,1294
2021-07-21 05:00,1.36141,1.36190,1.36030,1.36047,1586
2021-07-21 06:00,1.36043,1.36166,1.35908,1.36154,3836
2021-07-21 07:00,1.36152,1.36191,1.35917,1.36086,7273
2021-07-21 08:00,1.36086,1.36340,1.35976,1.36281,6254
2021-07-21 09:00,1.36283,1.36383,1.36152,1.36353,4493
2021-07-21 10:00,1.36354,1.36373,1.36015,1.36064,3648
2021-07-21 11:00,1.36063,1.36209,1.35958,1.36208,5518
2021-07-21 12:00,1.36210,1.36364,1.36190,1.36358,5153
2021-07-21 13:00,1.36359,1.36795,1.36347,1.36774,6442
2021-07-21 14:00,1.36776,1.36870,1.36708,1.36737,6336
2021-07-21 15:00,1.36735,1.36941,1.36708,1.36933,5084
2021-07-21 16:00,1.36932,1.36988,1.36832,1.36979,2686
2021-07-21 17:00,1.36981,1.37207,1.36975,1.37112,2879
2021-07-21 18:00,1.37112,1.37166,1.37072,1.37157,1306
2021-07-21 19:00,1.37156,1.37227,1.37155,1.37185,1586
2021-07-21 20:00,1.37185,1.37199,1.37110,1.37120,1181
2021-07-21 21:00,1.37124,1.37150,1.37068,1.37131,364
2021-07-21 22:00,1.37129,1.37153,1.37118,1.37147,328
2021-07-21 23:00,1.37145,1.37159,1.37109,1.37115,1168
2021-07-22 00:00,1.37114,1.37134,1.36977,1.36982,2121
2021-07-22 01:00,1.36984,1.37095,1.36904,1.37081,2641
2021-07-22 02:00,1.37084,1.37100,1.36990,1.36993,1161
2021-07-22 03:00,1.36993,1.37096,1.36993,1.37088,1567
2021-07-22 04:00,1.37088,1.37190,1.37087,1.37157,945
2021-07-22 05:00,1.37155,1.37209,1.37105,1.37158,1796
2021-07-22 06:00,1.37159,1.37394,1.37130,1.37367,3515
2021-07-22 07:00,1.37367,1.37579,1.37356,1.37403,6664
2021-07-22 08:00,1.37405,1.37471,1.37143,1.37315,6088
2021-07-22 09:00,1.37315,1.37495,1.37244,1.37494,4875
2021-07-22 10:00,1.37493,1.37683,1.37442,1.37592,4835
2021-07-22 11:00,1.37595,1.37741,1.37494,1.37727,6423
2021-07-22 12:00,1.37728,1.37801,1.37575,1.37683,7897
2021-07-22 13:00,1.37681,1.37869,1.37640,1.37666,7270
2021-07-22 14:00,1.37669,1.37707,1.37455,1.37550,7568
2021-07-22 15:00,1.37550,1.37581,1.37425,1.37462,5612
2021-07-22 16:00,1.37462,1.37661,1.37398,1.37657,3791
2021-07-22 17:00,1.37659,1.37704,1.37620,1.37698,2197
2021-07-22 18:00,1.37696,1.37784,1.37692,1.37738,1764
2021-07-22 19:00,1.37736,1.37755,1.37648,1.37669,1591
2021-07-22 20:00,1.37667,1.37692,1.37641,1.37665,1119
2021-07-22 21:00,1.37661,1.37678,1.37512,1.37640,1017
2021-07-22 22:00,1.37639,1.37694,1.37601,1.37681,725
2021-07-22 23:00,1.37682,1.37761,1.37653,1.37722,599
2021-07-23 00:00,1.37722,1.37796,1.37686,1.37736,1355
2021-07-23 01:00,1.37735,1.37758,1.37646,1.37655,1855
2021-07-23 02:00,1.37654,1.37664,1.37560,1.37635,1468
2021-07-23 03:00,1.37635,1.37667,1.37602,1.37608,1177
2021-07-23 04:00,1.37605,1.37610,1.37561,1.37571,1243
2021-07-23 05:00,1.37573,1.37659,1.37554,1.37615,1118
2021-07-23 06:00,1.37613,1.37613,1.37470,1.37478,3612
2021-07-23 07:00,1.37481,1.37529,1.37326,1.37429,6570
2021-07-23 08:00,1.37431,1.37450,1.37239,1.37311,5235
2021-07-23 09:00,1.37310,1.37441,1.37264,1.37348,5105
2021-07-23 10:00,1.37348,1.37417,1.37259,1.37355,3594
2021-07-23 11:00,1.37354,1.37402,1.37196,1.37351,4058
2021-07-23 12:00,1.37351,1.37679,1.37348,1.37667,4744
2021-07-23 13:00,1.37668,1.37725,1.37488,1.37508,6517
2021-07-23 14:00,1.37505,1.37537,1.37438,1.37500,8044
2021-07-23 15:00,1.37499,1.37613,1.37490,1.37492,4338
2021-07-23 16:00,1.37492,1.37610,1.37479,1.37585,2525
2021-07-23 17:00,1.37583,1.37631,1.37580,1.37597,1805
2021-07-23 18:00,1.37595,1.37600,1.37501,1.37531,948
2021-07-23 19:00,1.37531,1.37546,1.37481,1.37491,1334
2021-07-23 20:00,1.37490,1.37516,1.37402,1.37449,1262
2021-07-25 21:00,1.37503,1.37585,1.37491,1.37550,376
2021-07-25 22:00,1.37550,1.37642,1.37515,1.37588,836
2021-07-25 23:00,1.37589,1.37610,1.37553,1.37565,682
2021-07-26 00:00,1.37567,1.37577,1.37403,1.37470,2639
2021-07-26 01:00,1.37470,1.37517,1.37411,1.37505,2553
2021-07-26 02:00,1.37505,1.37559,1.37455,1.37457,1844
2021-07-26 03:00,1.37457,1.37497,1.37411,1.37476,1090
2021-07-26 04:00,1.37476,1.37552,1.37463,1.37535,980
2021-07-26 05:00,1.37535,1.37614,1.37523,1.37597,1647
2021-07-26 06:00,1.37596,1.37596,1.37366,1.37486,3350
2021-07-26 07:00,1.37487,1.37728,1.37393,1.37569,5938
2021-07-26 08:00,1.37578,1.37699,1.37410,1.37677,5545
2021-07-26 09:00,1.37678,1.37988,1.37637,1.37928,4806
2021-07-26 10:00,1.37929,1.37992,1.37832,1.37844,3000
2021-07-26 11:00,1.37843,1.37974,1.37780,1.37941,3453
2021-07-26 12:00,1.37944,1.38000,1.37732,1.37786,3374
2021-07-26 13:00,1.37785,1.38255,1.37770,1.38155,6435
2021-07-26 14:00,1.38153,1.38324,1.38141,1.38238,5705
2021-07-26 15:00,1.38236,1.38323,1.38177,1.38289,4091
2021-07-26 16:00,1.38287,1.38333,1.38241,1.38274,2042
2021-07-26 17:00,1.38273,1.38293,1.38211,1.38211,1480
2021-07-26 18:00,1.38212,1.38225,1.38136,1.38136,1546
2021-07-26 19:00,1.38137,1.38227,1.38105,1.38220,1542
2021-07-26 20:00,1.38220,1.38228,1.38159,1.38170,2272
2021-07-26 21:00,1.38170,1.38268,1.38159,1.38217,3265
2021-07-26 22:00,1.38218,1.38238,1.38189,1.38192,676
2021-07-26 23:00,1.38194,1.38284,1.38192,1.38257,849
2021-07-27 00:00,1.38256,1.38312,1.38224,1.38244,1523
2021-07-27 01:00,1.38243,1.38260,1.38184,1.38228,1272
2021-07-27 02:00,1.38228,1.38268,1.38187,1.38225,1303
2021-07-27 03:00,1.38223,1.38292,1.38196,1.38275,1361
2021-07-27 04:00,1.38276,1.38289,1.38239,1.38279,934
2021-07-27 05:00,1.38279,1.38285,1.38214,1.38240,1159
2021-07-27 06:00,1.38241,1.38241,1.38097,1.38128,3022
2021-07-27 07:00,1.38127,1.38127,1.37770,1.37935,10884
2021-07-27 08:00,1.37935,1.37963,1.37664,1.37791,9193
2021-07-27 09:00,1.37791,1.37986,1.37751,1.37783,7145
2021-07-27 10:00,1.37784,1.37933,1.37732,1.37922,3236
2021-07-27 11:00,1.37921,1.38024,1.37833,1.38014,3184
2021-07-27 12:00,1.38017,1.38238,1.38012,1.38236,6092
2021-07-27 13:00,1.38234,1.38271,1.38036,1.38156,8193
2021-07-27 14:00,1.38157,1.38830,1.38054,1.38803,9079
2021-07-27 15:00,1.38804,1.38921,1.38713,1.38835,6015
2021-07-27 16:00,1.38835,1.38891,1.38789,1.38846,2718
2021-07-27 17:00,1.38845,1.38924,1.38837,1.38892,1703
2021-07-27 18:00,1.38893,1.38941,1.38863,1.38865,2170
2021-07-27 19:00,1.38866,1.38870,1.38758,1.38848,1279
2021-07-27 20:00,1.38848,1.38864,1.38772,1.38772,1121
2021-07-27 21:00,1.38772,1.38828,1.38772,1.38814,2813
2021-07-27 22:00,1.38811,1.38838,1.38763,1.38789,2249
2021-07-27 23:00,1.38791,1.38831,1.38780,1.38817,763
2021-07-28 00:00,1.38816,1.38892,1.38737,1.38763,1640
2021-07-28 01:00,1.38762,1.38895,1.38762,1.38835,1463
2021-07-28 02:00,1.38836,1.38850,1.38753,1.38843,1449
2021-07-28 03:00,1.38842,1.38843,1.38734,1.38743,1170
2021-07-28 04:00,1.38746,1.38764,1.38703,1.38705,585
2021-07-28 05:00,1.38704,1.38744,1.38639,1.38742,1553
2021-07-28 06:00,1.38742,1.38804,1.38633,1.38721,2206
2021-07-28 07:00,1.38720,1.38949,1.38692,1.38725,4889
2021-07-28 08:00,1.38726,1.38946,1.38617,1.38941,5061
2021-07-28 09:00,1.38943,1.38943,1.38718,1.38744,4280
2021-07-28 10:00,1.38743,1.38807,1.38675,1.38807,3339
2021-07-28 11:00,1.38808,1.38841,1.38643,1.38795,2926
2021-07-28 12:00,1.38793,1.38815,1.38640,1.38680,2534
2021-07-28 13:00,1.38680,1.38783,1.38446,1.38491,4848
2021-07-28 14:00,1.38490,1.38795,1.38469,1.38692,4834
2021-07-28 15:00,1.38693,1.38864,1.38638,1.38832,4044
2021-07-28 16:00,1.38832,1.38891,1.38801,1.38843,1739
2021-07-28 17:00,1.38845,1.38867,1.38746,1.38789,1863
2021-07-28 18:00,1.38790,1.39102,1.38430,1.39045,12792
2021-07-28 19:00,1.39048,1.39109,1.38971,1.39078,4663
2021-07-28 20:00,1.39077,1.39105,1.38999,1.38999,2433
2021-07-28 21:00,1.38999,1.39071,1.38999,1.39045,627
2021-07-28 22:00,1.39049,1.39079,1.39034,1.39071,491
2021-07-28 23:00,1.39076,1.39080,1.39037,1.39055,819
2021-07-29 00:00,1.39055,1.39084,1.38977,1.39040,1565
2021-07-29 01:00,1.39042,1.39141,1.39025,1.39137,1539
2021-07-29 02:00,1.39139,1.39280,1.39117,1.39234,1785
2021-07-29 03:00,1.39235,1.39292,1.39214,1.39267,1201
2021-07-29 04:00,1.39267,1.39315,1.39245,1.39286,536
2021-07-29 05:00,1.39284,1.39398,1.39266,1.39333,1417
2021-07-29 06:00,1.39334,1.39392,1.39283,1.39285,3024
2021-07-29 07:00,1.39286,1.39504,1.39274,1.39383,3606
2021-07-29 08:00,1.39381,1.39698,1.39346,1.39585,3579
2021-07-29 09:00,1.39586,1.39592,1.39456,1.39506,3089
2021-07-29 10:00,1.39509,1.39612,1.39494,1.39584,2626
2021-07-29 11:00,1.39584,1.39648,1.39548,1.39624,2998
2021-07-29 12:00,1.39628,1.39727,1.39510,1.39543,5375
2021-07-29 13:00,1.39543,1.39797,1.39511,1.39772,4520
2021-07-29 14:00,1.39771,1.39816,1.39637,1.39766,4782
2021-07-29 15:00,1.39766,1.39800,1.39634,1.39655,3138
2021-07-29 16:00,1.39656,1.39656,1.39573,1.39642,1592
2021-07-29 17:00,1.39641,1.39684,1.39616,1.39675,1343
2021-07-29 18:00,1.39675,1.39707,1.39632,1.39707,1022
2021-07-29 19:00,1.39707,1.39707,1.39629,1.39633,1268
2021-07-29 20:00,1.39636,1.39658,1.39585,1.39585,1687
2021-07-29 21:00,1.39585,1.39614,1.39570,1.39611,439
2021-07-29 22:00,1.39611,1.39695,1.39584,1.39681,744
2021-07-29 23:00,1.39682,1.39709,1.39628,1.39632,693
2021-07-30 00:00,1.39632,1.39634,1.39481,1.39482,2847
2021-07-30 01:00,1.39484,1.39514,1.39442,1.39505,2495
2021-07-30 02:00,1.39505,1.39562,1.39493,1.39542,1224
2021-07-30 03:00,1.39543,1.39555,1.39412,1.39423,1109
2021-07-30 04:00,1.39423,1.39506,1.39423,1.39482,384
2021-07-30 05:00,1.39482,1.39482,1.39341,1.39385,1730
2021-07-30 06:00,1.39382,1.39507,1.39382,1.39504,1766
2021-07-30 07:00,1.39505,1.39690,1.39485,1.39652,3548
2021-07-30 08:00,1.39653,1.39792,1.39575,1.39765,3312
2021-07-30 09:00,1.39764,1.39832,1.39664,1.39737,3897
2021-07-30 10:00,1.39732,1.39785,1.39605,1.39703,2960
2021-07-30 11:00,1.39703,1.39747,1.39537,1.39559,3541
2021-07-30 12:00,1.39559,1.39683,1.39475,1.39486,3750
2021-07-30 13:00,1.39485,1.39604,1.39346,1.39524,4560
2021-07-30 14:00,1.39522,1.39550,1.38983,1.39060,6900
2021-07-30 15:00,1.39062,1.39129,1.38903,1.39120,4856
2021-07-30 16:00,1.39125,1.39130,1.38989,1.38989,2413
2021-07-30 17:00,1.38995,1.39052,1.38938,1.38965,2039
2021-07-30 18:00,1.38963,1.38966,1.38877,1.38909,1371
2021-07-30 19:00,1.38907,1.39001,1.38899,1.38978,1637
2021-07-30 20:00,1.38979,1.39124,1.38943,1.38959,2875
2021-08-01 21:00,1.38963,1.39003,1.38921,1.38978,95
2021-08-01 22:00,1.38978,1.39037,1.38943,1.39008,586
2021-08-01 23:00,1.39009,1.39018,1.38933,1.38950,537
2021-08-02 00:00,1.38952,1.39044,1.38918,1.39002,2283
2021-08-02 01:00,1.39001,1.39034,1.38888,1.38928,1935
2021-08-02 02:00,1.38929,1.38970,1.38861,1.38970,1668
2021-08-02 03:00,1.38967,1.38993,1.38928,1.38980,1029
2021-08-02 04:00,1.38982,1.39032,1.38982,1.38988,445
2021-08-02 05:00,1.38988,1.39111,1.38960,1.39078,1037
2021-08-02 06:00,1.39077,1.39189,1.38989,1.39150,2690
2021-08-02 07:00,1.39150,1.39297,1.39131,1.39173,3749
2021-08-02 08:00,1.39172,1.39323,1.39091,1.39210,3025
2021-08-02 09:00,1.39209,1.39245,1.39110,1.39188,1895
2021-08-02 10:00,1.39184,1.39223,1.38971,1.38996,2222
2021-08-02 11:00,1.38994,1.39079,1.38931,1.38996,2400
2021-08-02 12:00,1.38995,1.39040,1.38841,1.38898,3951
2021-08-02 13:00,1.38899,1.39150,1.38893,1.39080,5569
2021-08-02 14:00,1.39081,1.39181,1.38895,1.38979,8139
2021-08-02 15:00,1.38977,1.39038,1.38839,1.38849,4165
2021-08-02 16:00,1.38848,1.38977,1.38753,1.38953,3087
2021-08-02 17:00,1.38952,1.38954,1.38851,1.38878,1897
2021-08-02 18:00,1.38879,1.38940,1.38868,1.38939,1250
2021-08-02 19:00,1.38939,1.38940,1.38831,1.38914,1406
2021-08-02 20:00,1.38911,1.38911,1.38789,1.38844,1480
2021-08-02 21:00,1.38844,1.38845,1.38809,1.38819,424
2021-08-02 22:00,1.38829,1.38929,1.38825,1.38898,678
2021-08-02 23:00,1.38899,1.38910,1.38874,1.38906,741
2021-08-03 00:00,1.38905,1.39012,1.38891,1.38940,1167
2021-08-03 01:00,1.38941,1.38982,1.38866,1.38969,1988
2021-08-03 02:00,1.38970,1.38971,1.38898,1.38915,1582
2021-08-03 03:00,1.38915,1.38967,1.38900,1.38927,1113
2021-08-03 04:00,1.38924,1.39042,1.38923,1.38949,2019
2021-08-03 05:00,1.38950,1.38961,1.38900,1.38925,1641
2021-08-03 06:00,1.38928,1.38996,1.38878,1.38979,2582
2021-08-03 07:00,1.38978,1.39216,1.38969,1.39129,3706
